project_id,ICR_outratingind,ICR_completion_riskdo,ICR_overallrating,ICR_bankqualityentry,ICR_banksupervision,ICR_borroverall,ICR_borrgovt,ICR_borrimplegency,IEG_outcome,IEG_evaluation_riskdo,IEG_bankqualityatentry,IEG_bankqualityofsupervision,IEG_overallbankperf,IEG_overallborrowperf,IEG_borrowcompliance,IEG_borrowimplementation,IEG_icrquality,IEG_mequality
P010133,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006761,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009394,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008089,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009318,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006301,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006298,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000345,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007554,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005389,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001124,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001703,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003777,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007424,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003786,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004467,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005022,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004470,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006918,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002036,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009316,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002303,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007422,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002040,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008434,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004178,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000176,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003029,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005630,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004331,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006762,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005019,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005632,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000177,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001608,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003783,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010132,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004701,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005772,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009397,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000346,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006986,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006296,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007553,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004256,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009749,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003784,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009747,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001265,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003780,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005384,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008632,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001126,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008630,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005388,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002454,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009393,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009754,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005255,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003782,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002453,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000804,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006760,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007962,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002305,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010131,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001485,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010128,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007280,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002576,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005016,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010129,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009743,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009317,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000855,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000442,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001266,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008123,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002037,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007868,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004084,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004703,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001948,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003787,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010130,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001381,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008709,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001125,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001702,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003779,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001824,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002201,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001268,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009185,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005557,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007555,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005386,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002577,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001382,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009391,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006072,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008708,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005935,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005631,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005385,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004468,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002039,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005771,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001432,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002038,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001483,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003349,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004258,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006302,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004469,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007356,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001949,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007556,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003785,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002723,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000976,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003778,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007807,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004086,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007057,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002304,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005014,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009400,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008711,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006297,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007354,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004704,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010127,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006985,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008351,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006300,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001024,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004463,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006071,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006757,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004085,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003781,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007808,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007552,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009750,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003173,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008923,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001701,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002721,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001264,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002722,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002720,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001263,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001025,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008631,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004471,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004255,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003174,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004464,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004705,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005859,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009392,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001267,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001606,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001433,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009395,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004359,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004465,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008712,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004257,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009183,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004083,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008710,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001023,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010126,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001123,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009751,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009181,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009745,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009746,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009742,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007355,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003348,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002657,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005558,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007236,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008922,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000443,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000073,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009182,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005008,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007963,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004699,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006759,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004259,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005017,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002455,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004700,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009744,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010124,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010125,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001947,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007235,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007551,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000582,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001431,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005857,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009184,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004825,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005254,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001607,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005381,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006749,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009752,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005769,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009753,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007423,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000496,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002716,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002035,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008920,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003768,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004888,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009319,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008122,,NIL,,,,,,,SATISFACTORY,NA,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NOT RATED,NA
P000072,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003679,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009736,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006131,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001604,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008919,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005012,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002452,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006287,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008627,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002574,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001429,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010123,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006916,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007234,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009387,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004702,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006753,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010122,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009727,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002034,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005773,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002451,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004251,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006750,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003772,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008432,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006752,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001482,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005628,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009725,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008918,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007189,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000138,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005856,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008707,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009734,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002834,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003769,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010121,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001121,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004254,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007548,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002714,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007545,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005768,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001946,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010120,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000802,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006288,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002713,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002572,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007155,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005556,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003770,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001118,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009731,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001379,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006291,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009385,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005933,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009730,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010119,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007547,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000692,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009178,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004358,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001261,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001888,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001430,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006289,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004889,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005770,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004454,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001428,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002712,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008628,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007154,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001945,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004079,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004456,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007806,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000803,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007352,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007546,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006290,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004459,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000495,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004697,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006754,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008433,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008706,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000341,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009314,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003773,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007278,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003027,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005009,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009180,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004082,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004460,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004462,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005253,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001889,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007550,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001260,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008629,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006285,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002573,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009179,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006292,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009740,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003172,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009728,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006915,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005010,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008350,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000494,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009315,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002575,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009739,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005555,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006755,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004461,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007419,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010118,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007421,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004695,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007353,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007866,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001262,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002199,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004455,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004078,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002301,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004252,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009386,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005382,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002300,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000339,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005855,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010117,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000175,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007549,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003776,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008705,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006130,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000340,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002302,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000342,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004693,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004696,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004458,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009738,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006293,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007277,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005934,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009735,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000257,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000343,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003775,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004080,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004177,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004077,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000255,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004457,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007867,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009741,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005627,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001259,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007279,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010116,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006286,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002715,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000137,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001119,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007420,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005013,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010115,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006132,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001699,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009733,,NIL,,,,,,,,NIL,,,,,,,,NIL
P003774,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004692,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002450,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008349,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001380,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009177,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005554,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001700,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001122,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002571,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002717,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009732,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005383,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004689,,NIL,,,,,,,,NIL,,,,,,,,NIL
P005327,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002032,,NIL,,,,,,,,NIL,,,,,,,,NIL
P001887,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002395,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009389,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002718,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009729,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010113,,NIL,,,,,,,,NIL,,,,,,,,NIL
P010112,,NIL,,,,,,,,NIL,,,,,,,,NIL
P007418,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009390,,NIL,,,,,,,,NIL,,,,,,,,NIL
P008704,,NIL,,,,,,,,NIL,,,,,,,,NIL
P004451,,NIL,,,,,,,,NIL,,,,,,,,NIL
P006748,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000344,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009726,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000335,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009737,,NIL,,,,,,,,NIL,,,,,,,,NIL
P002033,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000071,,NIL,,,,,,,,NIL,,,,,,,,NIL
P000493,,NIL,,,,,,,,NIL,,,,,,,,NIL
P009381,,NIL,,,,,,,,NIL,,,,,,,,NIL
